state,jurisdiction_type,name,fips_code,rate
OK,county,Latimer,077,0.0125
OK,county,Le Flore,079,0.023
OK,county,Lincoln,081,0.01
OK,county,Logan,083,0.0075
OK,county,Love,085,0.025
OK,county,Major,093,0.01406
OK,county,Marshall,095,0.02
OK,county,Mayes,097,0.01375
OK,county,McClain,087,0.005
OK,county,McCurtain,089,0.0175
OK,county,McIntosh,091,0.02
OK,county,Murray,099,0.02
OK,county,Muskogee,101,0.01499
OK,county,Noble,103,0.015
OK,county,Nowata,105,0.02
OK,county,Okfuskee,107,0.02
OK,county,Okmulgee,111,0.01583
OK,county,Osage,113,0.0125
OK,county,Ottawa,115,0.0135
OK,county,Pawnee,117,0.02
OK,county,Payne,119,0.00813
OK,county,Pittsburg,121,0.015
OK,county,Pontotoc,123,0.00875
OK,county,Pottawatomie,125,0.01495
OK,county,Pushmataha,127,0.02
OK,county,Roger Mills,129,0.015
OK,county,Rogers,131,0.015
OK,county,Seminole,133,0.0125
OK,county,Sequoyah,135,0.01417
OK,county,Stephens,137,0.007
OK,county,Texas,139,0.0145
OK,county,Tillman,141,0.03
OK,county,Tulsa,143,0.00367
OK,county,Wagoner,145,0.0155
OK,county,Washington,147,0.01
OK,county,Washita,149,0.02
OK,county,Woods,151,0.005
OK,county,Woodward,153,0.009
OK,special_district,Special District 98101,98101,0.015
OK,special_district,Special District 98102,98102,0.0425
OK,special_district,Special District 98103,98103,0.05
OK,special_district,Special District 98104,98104,0.05
OK,special_district,Special District 98105,98105,0.0425
OK,special_district,Special District 98106,98106,0.0375
OK,special_district,Special District 98107,98107,0.0435
OK,special_district,Special District 98109,98109,0.04125
OK,special_district,Special District 98110,98110,0.04125
OK,special_district,Special District 98111,98111,0.04125
OK,special_district,Special District 98112,98112,0.04125
OK,special_district,Special District 98113,98113,0.04125
OK,special_district,Special District 98114,98114,0.04125
OK,special_district,Special District 98115,98115,0.04125
OK,special_district,Special District 98116,98116,0.04125
OK,special_district,Special District 98117,98117,0.04125
OK,special_district,Special District 98118,98118,0.04125
OK,special_district,Special District 98119,98119,0.04125
OK,special_district,Special District 98120,98120,0.04125
OK,special_district,Special District 98121,98121,0.04
OK,special_district,Special District 98122,98122,0.04125
OK,special_district,Special District 98123,98123,0.04125
OK,special_district,Special District 98124,98124,0.04125
OK,special_district,Special District 98125,98125,0.04125
OK,special_district,Special District 98126,98126,0.04125
OK,special_district,Special District 98127,98127,0.04125
OK,special_district,Special District 98128,98128,0.046
OK,special_district,Special District 98129,98129,0.04125
OK,special_district,Special District 98130,98130,0.0425
OK,special_district,Special District 98131,98131,0.04125
OK,special_district,Special District 98132,98132,0.04125
OK,special_district,Special District 98133,98133,0.04125
OK,special_district,Special District 98134,98134,0.04125
OK,special_district,Special District 98135,98135,0.04125
OK,special_district,Special District 98136,98136,0.04
OK,special_district,Special District 98137,98137,0.04125
OK,special_district,Special District 98138,98138,0.04125
OK,special_district,Special District 98139,98139,0.04125
OK,special_district,Special District 98140,98140,0.04125
OK,special_district,Special District 98141,98141,0.04125
OK,special_district,Special District 98143,98143,0.04125
OK,special_district,Special District 98145,98145,0.04125
OK,special_district,Special District 98146,98146,0.0425
OK,special_district,Special District 98147,98147,0.04125
OK,special_district,Special District 98149,98149,0.04125
OK,special_district,Special District 98150,98150,0.04125
OK,special_district,Special District 98152,98152,0.04625
OK,special_district,Special District 98153,98153,0.04625
OK,special_district,Special District 98154,98154,0.00875
OK,special_district,Special District 98155,98155,0.03875
OK,special_district,Special District 98156,98156,0.00875
OK,special_district,Special District 98157,98157,0.02
OK,special_district,Special District 98158,98158,0.00875
OK,special_district,Special District 98160,98160,0.0075
OK,special_district,Special District 98161,98161,0.045
OK,special_district,Special District 98162,98162,0.045
OK,special_district,Special District 98163,98163,0.0525
OK,special_district,Special District 98164,98164,0.0525
OK,special_district,Special District 98165,98165,0.042
OK,special_district,Special District 98166,98166,0.04
OK,special_district,Special District 98167,98167,0.015
OK,special_district,Special District 98168,98168,0.015
OK,special_district,Special District 98169,98169,0.0485
OK,special_district,Special District 98170,98170,0.0035
OK,special_district,Special District 98171,98171,0.046
OK,special_district,Special District 98172,98172,0.046
OK,special_district,Special District 98174,98174,0.0035
OK,special_district,Special District 98175,98175,0.005
OK,special_district,Special District 98176,98176,0.01406
OK,special_district,Special District 98177,98177,0.00875
OK,special_district,Special District 98178,98178,0.0145
OK,special_district,Special District 98179,98179,0.02
OK,special_district,Special District 98180,98180,0.02
OK,special_district,Special District 98181,98181,0.02
OK,special_district,Special District 98182,98182,0.044
OK,special_district,Special District 98183,98183,0.03917
OK,special_district,Special District 98184,98184,0.055
OK,special_district,Special District 98185,98185,0.055
OK,special_district,Special District 98187,98187,0.01167
OK,special_district,Special District 98188,98188,0.05167
OK,special_district,Special District 98189,98189,0.04813
OK,special_district,Special District 98190,98190,0.03
OK,special_district,Special District 98191,98191,0.04017
OK,special_district,Special District 98192,98192,0.04017
OK,special_district,Special District 98193,98193,0.04017
OK,special_district,Special District 98194,98194,0.04017
OK,special_district,Special District 98195,98195,0.04017
OK,special_district,Special District 98196,98196,0.04017
OK,special_district,Special District 98197,98197,0.04017
OK,special_district,Special District 98198,98198,0.04017
OK,special_district,Special District 98199,98199,0.04017
OK,special_district,Special District 98200,98200,0.04017
OK,special_district,Special District 98201,98201,0.04017
OK,special_district,Special District 98202,98202,0.04017
OK,special_district,Special District 98203,98203,0.04017
OK,special_district,Special District 98204,98204,0.04017
OK,special_district,Special District 98205,98205,0.04017
OK,special_district,Special District 98206,98206,0.04017
OK,special_district,Special District 98207,98207,0.04017
OK,special_district,Special District 98208,98208,0.04017
OK,special_district,Special District 98209,98209,0.04017
OK,special_district,Special District 98210,98210,0.04017
OK,special_district,Special District 98211,98211,0.04017
OK,special_district,Special District 98212,98212,0.04017
OK,special_district,Special District 98213,98213,0.04017
OK,special_district,Special District 98214,98214,0.04017
OK,special_district,Special District 98215,98215,0.04017
OK,special_district,Special District 98216,98216,0.04017
OK,special_district,Special District 98217,98217,0.04017
OK,special_district,Special District 98218,98218,0.04017
OK,special_district,Special District 98219,98219,0.04017
OK,special_district,Special District 98220,98220,0.04017
OK,special_district,Special District 98221,98221,0.0135
OK,special_district,Special District 98222,98222,0.01375
OK,special_district,Special District 98223,98223,0.057
OK,special_district,Special District 98224,98224,0.05
OK,special_district,Special District 98225,98225,0.05375
OK,special_district,Special District 98226,98226,0.017
OK,special_district,Special District 98227,98227,0.05499
OK,special_district,Special District 98228,98228,0.0175
OK,special_district,Special District 98230,98230,0.0175
OK,special_district,Special District 98231,98231,0.0175
OK,special_district,Special District 98232,98232,0.01583
OK,special_district,Special District 98233,98233,0.0155
OK,special_district,Special District 98234,98234,0.05
OK,special_district,Special District 98235,98235,0.0175
OK,special_district,Special District 98237,98237,0.055
OK,special_district,Special District 98238,98238,0.015
OK,special_district,Special District 98239,98239,0.015
OK,special_district,Special District 98240,98240,0.02
OK,special_district,Special District 98241,98241,0.02
OK,special_district,Special District 98242,98242,0.0125
OK,special_district,Special District 98243,98243,0.045
OK,special_district,Special District 98244,98244,0.02
OK,special_district,Special District 98245,98245,0.02
OK,special_district,Special District 98246,98246,0.02
OK,special_district,Special District 98247,98247,0.0125
OK,special_district,Special District 98248,98248,0.02
OK,special_district,Special District 98249,98249,0.023
OK,special_district,Special District 98250,98250,0.05083
OK,special_district,Special District 98251,98251,0.04875
OK,special_district,Special District 98252,98252,0.005
OK,special_district,Special District 98253,98253,0.0175
OK,special_district,Special District 98254,98254,0.0175
OK,special_district,Special District 98255,98255,0.005
OK,special_district,Special District 98256,98256,0.0175
OK,special_district,Special District 98257,98257,0.0175
OK,special_district,Special District 98258,98258,0.02
OK,special_district,Special District 98259,98259,0.0175
OK,special_district,Special District 98260,98260,0.005
OK,special_district,Special District 98261,98261,0.0175
OK,special_district,Special District 98262,98262,0.02
OK,special_district,Special District 98263,98263,0.05495
OK,special_district,Special District 98264,98264,0.05375
OK,special_district,Special District 98265,98265,0.04875
OK,special_district,Special District 98266,98266,0.02
OK,special_district,Special District 98267,98267,0.023
OK,special_district,Special District 98268,98268,0.02
OK,special_district,Special District 98269,98269,0.023
OK,special_district,Special District 98270,98270,0.023
OK,special_district,Special District 98271,98271,0.0175
OK,special_district,Special District 98273,98273,0.005
OK,special_district,Special District 98274,98274,0.0375
OK,special_district,Special District 98275,98275,0.0075
OK,special_district,Special District 98276,98276,0.015
OK,special_district,Special District 98277,98277,0.00375
OK,special_district,Special District 98279,98279,0.04
OK,special_district,Special District 98280,98280,0.015
OK,special_district,Special District 98281,98281,0.005
OK,special_district,Special District 98282,98282,0.0075
OK,special_district,Special District 98284,98284,0.0035
OK,special_district,Special District 98285,98285,0.015
OK,special_district,Special District 98286,98286,0.0035
OK,special_district,Special District 98287,98287,0.00375
OK,special_district,Special District 98288,98288,0.0075
OK,special_district,Special District 98290,98290,0.015
OK,special_district,Special District 98291,98291,0.0035
OK,special_district,Special District 98292,98292,0.02
OK,special_district,Special District 98293,98293,0.00125
OK,special_district,Special District 98294,98294,0.0075
OK,special_district,Special District 98295,98295,0.0075
OK,special_district,Special District 98296,98296,0.00375
OK,special_district,Special District 98297,98297,0.0075
OK,special_district,Special District 98298,98298,0.005
OK,special_district,Special District 98299,98299,0.04
OK,special_district,Special District 98300,98300,0.015
OK,special_district,Special District 98302,98302,0.0035
OK,special_district,Special District 98303,98303,0.015
OK,special_district,Special District 98304,98304,0.0035
OK,special_district,Special District 98305,98305,0.02
OK,special_district,Special District 98306,98306,0.015
OK,special_district,Special District 98307,98307,0.00875
OK,special_district,Special District 98308,98308,0.0075
OK,special_district,Special District 98310,98310,0.0035
OK,special_district,Special District 98311,98311,0.005
OK,special_district,Special District 98313,98313,0.0375
OK,special_district,Special District 98314,98314,0.00125
OK,special_district,Special District 98315,98315,0.005
OK,special_district,Special District 98316,98316,0.0035
OK,special_district,Special District 98318,98318,0.00375
OK,special_district,Special District 98319,98319,0.0035
OK,special_district,Special District 98320,98320,0.005
OK,special_district,Special District 98321,98321,0.0075
OK,special_district,Special District 98322,98322,0.0035
OK,special_district,Special District 98323,98323,0.015
OK,special_district,Special District 98324,98324,0.02
OK,special_district,Special District 98325,98325,0.0075
OK,special_district,Special District 98326,98326,0.0035
OK,special_district,Special District 98327,98327,0.005
OK,special_district,Special District 98328,98328,0.0075
OK,special_district,Special District 98329,98329,0.00125
OK,special_district,Special District 98330,98330,0.00125
OK,special_district,Special District 98331,98331,0.00125
OK,special_district,Special District 98332,98332,0.00125
OK,special_district,Special District 98333,98333,0.0035
OK,special_district,Special District 98334,98334,0.005
OK,special_district,Special District 98335,98335,0.0075
OK,special_district,Special District 98336,98336,0.015
OK,special_district,Special District 98338,98338,0.0075
OK,special_district,Special District 98339,98339,0.005
OK,special_district,Special District 98340,98340,0.00375
OK,special_district,Special District 98342,98342,0.0075
OK,special_district,Special District 98343,98343,0.005
OK,special_district,Special District 98344,98344,0.0035
OK,special_district,Special District 98345,98345,0.0075
OK,special_district,Special District 98346,98346,0.005
OK,special_district,Special District 98347,98347,0.005
OK,special_district,Special District 98348,98348,0.005
OK,special_district,Special District 98349,98349,0.04125
OK,special_district,Special District 98350,98350,0.0075
OK,special_district,Special District 98353,98353,0.04125
OK,special_district,Special District 98355,98355,0.04125
OK,special_district,Special District 98356,98356,0.04125
OK,special_district,Special District 98357,98357,0.04
OK,special_district,Special District 98359,98359,0.04
OK,special_district,Special District 98361,98361,0.04
OK,special_district,Special District 98362,98362,0.04
OK,special_district,Special District 98363,98363,0.04125
OK,special_district,Special District 98364,98364,0.03
OK,special_district,Special District 98365,98365,0.04125
OK,special_district,Special District 98366,98366,0.0375
OK,special_district,Special District 98367,98367,0.04
OK,special_district,Special District 98368,98368,0.04125
OK,special_district,Special District 98369,98369,0.03875
OK,special_district,Special District 98371,98371,0.04125
OK,special_district,Special District 98372,98372,0.04125
OK,special_district,Special District 98373,98373,0.03
OK,special_district,Special District 98374,98374,0.04125
OK,special_district,Special District 98375,98375,0.04125
OK,special_district,Special District 98376,98376,0.00125
OK,special_district,Special District 98377,98377,0.00125
OK,special_district,Special District 98378,98378,0.04
OK,special_district,Special District 98379,98379,0.04
OK,special_district,Special District 98380,98380,0.0425
OK,special_district,Special District 98381,98381,0.04
OK,special_district,Special District 98382,98382,0.00875
OK,special_district,Special District 98383,98383,0.007
OK,special_district,Special District 98384,98384,0.025
OK,special_district,Special District 98385,98385,0.02
OK,special_district,Special District 98386,98386,0.0075
OK,special_district,Special District 98387,98387,0.007
OK,special_district,Special District 98388,98388,0.007
OK,special_district,Special District 98389,98389,0.02
OK,special_district,Special District 98390,98390,0.025
OK,special_district,Special District 98391,98391,0.007
OK,special_district,Special District 98392,98392,0.00875
OK,special_district,Special District 98393,98393,0.0075
OK,special_district,Special District 98394,98394,0.00875
OK,special_district,Special District 98395,98395,0.02
OK,special_district,Special District 98396,98396,0.02
OK,special_district,Special District 98397,98397,0.005
OK,special_district,Special District 98398,98398,0.02
OK,special_district,Special District 98399,98399,0.05
OK,special_district,Special District 98400,98400,0.00875
OK,special_district,Special District 98401,98401,0.00875
OK,special_district,Special District 98402,98402,0.025
OK,special_district,Special District 98403,98403,0.02
OK,special_district,Special District 98404,98404,0.02
OK,special_district,Special District 98405,98405,0.00875
OK,special_district,Special District 98406,98406,0.007
OK,special_district,Special District 98407,98407,0.05875
OK,special_district,Special District 98408,98408,0.007
OK,special_district,Special District 98409,98409,0.00375
OK,special_district,Special District 98410,98410,0.00375
OK,special_district,Special District 98411,98411,0.00375
OK,special_district,Special District 98412,98412,0.00375
OK,special_district,Special District 98413,98413,0.02
OK,special_district,Special District 98414,98414,0.01125
OK,special_district,Special District 98415,98415,0.01125
OK,special_district,Special District 98416,98416,0.00375
OK,special_district,Special District 98417,98417,0.00375
OK,special_district,Special District 98418,98418,0.007
OK,special_district,Special District 98419,98419,0.03
OK,special_district,Special District 98420,98420,0.03
OK,special_district,Special District 98421,98421,0.01125
OK,special_district,Special District 98422,98422,0.00375
OK,special_district,Special District 98423,98423,0.01125
OK,special_district,Special District 98424,98424,0.00375
OK,special_district,Special District 98425,98425,0.01125
OK,special_district,Special District 98426,98426,0.00375
OK,special_district,Special District 98427,98427,0.00375
OK,special_district,Special District 98428,98428,0.03
OK,special_district,Special District 98429,98429,0.00375
OK,special_district,Special District 98430,98430,0.04
OK,special_district,Special District 98431,98431,0.03
OK,special_district,Special District 98432,98432,0.02
OK,special_district,Special District 98433,98433,0.007
OK,special_district,Special District 98434,98434,0.01125
OK,special_district,Special District 98435,98435,0.04
OK,special_district,Special District 98436,98436,0.03
OK,special_district,Special District 98437,98437,0.00375
OK,special_district,Special District 98438,98438,0.03
OK,special_district,Special District 98439,98439,0.01125
OK,special_district,Special District 98440,98440,0.06
OK,special_district,Special District 98442,98442,0.00375
OK,special_district,Special District 98443,98443,0.00375
OK,special_district,Special District 98444,98444,0.01125
OK,special_district,Special District 98446,98446,0.03
OK,special_district,Special District 98447,98447,0.00375
OK,special_district,Special District 98448,98448,0.02
OK,special_district,Special District 98449,98449,0.01125
OK,special_district,Special District 98450,98450,0.03375
OK,special_district,Special District 98451,98451,0.03
OK,special_district,Special District 98452,98452,0.02
OK,special_district,Special District 98453,98453,0.01125
OK,special_district,Special District 98454,98454,0.00375
OK,special_district,Special District 98455,98455,0.007
OK,special_district,Special District 98456,98456,0.005
OK,special_district,Special District 98457,98457,0.005
OK,special_district,Special District 98458,98458,0.02
OK,special_district,Special District 98459,98459,0.02
OK,special_district,Special District 98460,98460,0.005
OK,special_district,Special District 98461,98461,0.005
OK,special_district,Special District 98462,98462,0.0035
OK,special_district,Special District 98463,98463,0.015
OK,special_district,Special District 98464,98464,0.02
OK,special_district,Special District 98465,98465,0.005
OK,special_district,Special District 98466,98466,0.02
OK,special_district,Special District 98467,98467,0.0035
OK,special_district,Special District 98468,98468,0.0035
OK,special_district,Special District 98469,98469,0.005
OK,special_district,Special District 98470,98470,0.005
OK,special_district,Special District 98471,98471,0.005
OK,special_district,Special District 98472,98472,0.02
OK,special_district,Special District 98473,98473,0.005
